Message type,Repeat indicator,MMSI,Navigational status,"Rate of Turn
(ROT)","Speed of ground
(SOG)",Position Accuracy,Longitude,Latitude,"Course of ground
(COG)","True Heading
(HDG)",Time Stamp,"Reserved for
regional
applications",Spare,Raim flag,Radio status,Vessel Name,Type
1,0,671186100,0,0,0,1,129.374,35.526,249,21,58,0,0,0,2286,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,8,0,0,0,17920,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,0,0,0,0,49333,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,28,0,0,0,2305,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,41,0,0,0,2243,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,48,0,0,0,32806,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,58,0,0,0,82105,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,19,0,0,0,33579,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,29,0,0,0,99487,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,11,0,0,0,114876,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,21,0,0,0,17928,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,30,0,0,0,82107,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,41,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,58,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,10,0,0,0,98751,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,19,0,0,0,2251,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,29,0,0,0,66719,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,40,0,0,0,34324,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,48,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,59,0,0,0,32805,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,11,0,0,0,82113,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,0,0,0,0,82113,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,49,0,0,0,32792,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,58,0,0,0,17940,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,65983,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,66348,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,33951,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,39,0,0,0,2264,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,17940,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,59,0,0,0,2217,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,11,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,21,0,0,0,49339,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,30,0,0,0,17944,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,32,0,0,0,2315,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,57,0,0,0,114876,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,0,0,0,0,33580,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,30,0,0,0,2209,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,59,0,0,0,98308,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,21,0,0,0,17952,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,99446,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,41,0,0,0,49341,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,49341,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,58,0,0,0,82110,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,10,0,0,0,2180,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,0,0,0,0,2232,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,82108,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,39,0,0,0,34338,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,50,0,0,0,32793,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,0,0,0,0,65540,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,65913,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,18,0,0,0,82107,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,66678,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,17920,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,50,0,0,0,17920,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,58,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,66330,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,30,0,0,0,49341,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,2235,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,59,0,0,0,32772,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,8,0,0,0,33145,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,18,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,33910,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,41,0,0,0,99859,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,48,0,0,0,49338,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,59,0,0,0,17972,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,8,0,0,0,17972,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,30,0,0,0,17972,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,39,0,0,0,82108,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,48,0,0,0,32788,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,0,0,0,0,2304,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,8,0,0,0,2254,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,19,0,0,0,17976,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,67091,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,48,0,0,0,17976,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,0,0,0,0,114877,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,7,0,0,0,82110,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,2225,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,114879,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,39,0,0,0,49343,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,32,0,0,0,2262,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,59,0,0,0,98362,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,8,0,0,0,65917,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,19,0,0,0,114879,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,30,0,0,0,99456,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,40,0,0,0,34323,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,49,0,0,0,98336,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,59,0,0,0,82109,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,8,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,39,0,0,0,17988,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,82108,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,59,0,0,0,65594,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,33149,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,82107,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,31,0,0,0,66688,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,40,0,0,0,2197,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,65568,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,8,0,0,0,17996,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,0,0,0,0,66305,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,29,0,0,0,49338,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,49,0,0,0,49337,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,0,0,0,0,32826,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,30,0,0,0,33920,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,38,0,0,0,49337,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,48,0,0,0,32800,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,59,0,0,0,18004,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,10,0,0,0,49336,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,0,0,0,0,33537,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,30,0,0,0,18004,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,59,0,0,0,2242,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,9,0,0,0,33178,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,19,0,0,0,18008,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,31,0,0,0,2228,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,48,0,0,0,2299,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,1,0,0,0,114870,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,9,0,0,0,18012,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,19,0,0,0,2277,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,29,0,0,0,66695,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,49,0,0,0,82101,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,59,0,0,0,98354,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,8,0,0,0,2271,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,28,0,0,0,49334,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,38,0,0,0,82101,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,50,0,0,0,65553,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,0,0,0,0,82100,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,0,0,0,0,49332,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,39,0,0,0,67080,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,49,0,0,0,49332,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,0,0,0,0,65586,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,11,0,0,0,33199,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,18,0,0,0,33564,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,50,0,0,0,32785,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,1,0,0,0,49335,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,9,0,0,0,18028,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,22,19,0,0,0,18028,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,40,0,0,0,34312,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,50,0,0,0,18028,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,58,0,0,0,32818,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,18,0,0,0,2272,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,28,0,0,0,114872,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,38,0,0,0,18032,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,50,0,0,0,2217,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,59,0,0,0,18036,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,10,0,0,0,98741,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,29,0,0,0,99471,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,39,0,0,0,2274,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,49,0,0,0,114871,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,11,0,0,0,82104,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,21,0,0,0,49336,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,82104,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,40,0,0,0,114873,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,48,0,0,0,98352,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,58,0,0,0,98318,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,10,0,0,0,65973,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,19,0,0,0,33586,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,40,0,0,0,99872,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,82107,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,59,0,0,0,82107,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,11,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,22,0,0,0,0,18048,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,22,28,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,40,0,0,0,82108,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,59,0,0,0,65550,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,10,0,0,0,33205,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,19,0,0,0,2197,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,39,0,0,0,67104,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,10,0,0,0,18056,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,18,0,0,0,49337,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,18056,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,49338,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,48,0,0,0,32816,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,57,0,0,0,32782,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,10,0,0,0,2209,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,17,0,0,0,33533,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,2209,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,39,0,0,0,34336,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,18060,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,58,0,0,0,18064,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,18,0,0,0,18064,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,28,0,0,0,114872,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,18064,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,48,0,0,0,2271,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,58,0,0,0,2298,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,10,0,0,0,98700,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,18,0,0,0,2244,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,27,0,0,0,99430,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,38,0,0,0,2246,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,22,49,0,0,0,49334,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,82105,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,114873,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,28,0,0,0,82104,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,40,0,0,0,82104,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,50,0,0,0,32773,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,18,0,0,0,99063,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,28,0,0,0,66662,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,40,0,0,0,67100,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,50,0,0,0,18076,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,0,0,0,0,65598,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,9,0,0,0,49339,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,19,0,0,0,82107,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,40,0,0,0,49338,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,51,0,0,0,2210,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,10,0,0,0,33164,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,18,0,0,0,66295,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,27,0,0,0,33894,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,49339,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,1,0,0,0,32830,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,8,0,0,0,18048,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,18,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,18048,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,18048,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,1,0,0,0,18092,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,2277,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,18,0,0,0,33527,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,27,0,0,0,2256,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,2204,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,50,0,0,0,18092,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,0,0,0,0,2246,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,8,0,0,0,98727,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,28,0,0,0,49341,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,38,0,0,0,49343,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,59,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
